age,tenure_months,avg_monthly_spend,num_support_tickets,is_premium,churn
32,15,136.33810383310504,0,1,0
58,13,81.02955058582026,1,0,1
49,95,233.14149994713537,2,1,0
48,37,129.63629936276652,1,0,1
47,96,133.97290671097352,0,0,0
40,112,131.83403264442273,3,1,0
42,77,180.17459213688468,3,1,0
26,91,154.56104486906787,1,1,0
18,33,146.52107398249674,1,0,0
42,52,164.15904629193545,2,1,0
44,115,10.523121777168516,1,1,0
55,98,12.78914096485336,4,1,0
59,24,115.43647528191337,1,0,0
59,112,108.13956703908588,1,0,0
28,59,154.7885906428925,1,0,0
36,101,121.20101413101033,4,0,0
46,62,154.91189606725263,2,1,0
70,72,45.26428382632285,0,0,0
58,19,119.35532577547832,2,1,0
53,40,39.536595722532944,1,1,0
35,86,143.21147606228405,2,1,0
29,101,10.0,2,0,0
49,10,140.89860591245278,1,1,0
27,9,31.860037146173266,3,0,0
37,83,96.98833240669227,0,1,0
39,53,173.69566148695495,2,1,0
59,101,133.64279931590505,3,1,0
36,8,21.26038657654194,0,1,0
18,41,79.65636931835856,3,0,0
46,4,29.917288471391885,0,0,0
32,85,18.314490023688393,0,1,0
41,102,127.05979056803845,0,1,0
39,18,153.6179006136062,4,1,0
37,38,146.43635524294137,2,1,0
49,101,156.15760889278505,3,0,0
22,4,119.28534894685089,3,0,0
34,114,103.59658687500193,0,0,0
48,106,55.61584037626113,1,0,0
33,18,93.59521969497007,0,0,0
21,16,40.719096880429774,1,1,0
48,83,69.29006837238484,2,1,0
53,1,125.3356122262825,2,0,0
39,60,112.93163474754466,0,1,0
18,7,303.88368227368653,1,0,1
48,63,39.25226414969955,2,0,0
20,42,112.49407675009307,0,0,0
44,84,34.57607332777655,2,0,0
29,105,96.73284744180295,1,1,0
26,58,99.17440907308892,1,0,0
35,77,170.69280157398828,1,0,0
38,72,93.02000764692473,2,0,0
32,118,108.52082399663047,4,1,0
47,27,94.18092225166683,1,0,0
35,28,35.93689535656746,2,0,0
52,45,80.87385769241355,1,1,0
43,88,97.08379709497093,1,0,0
32,103,124.42955300438307,1,1,0
30,33,153.5368372334895,0,0,0
20,13,105.92420941733825,1,1,0
43,73,104.8694241611192,1,0,0
36,71,16.75121049077682,6,1,0
18,44,152.38407103538106,1,0,0
34,22,78.24612677099755,2,1,1
29,101,164.82739429378654,0,1,0
59,101,198.98639687125174,0,1,0
20,89,108.72509839841969,0,0,0
23,69,58.60132315404647,1,1,0
53,31,118.99808321482212,2,1,0
56,48,140.9221198811183,5,1,0
31,8,101.06879992519674,3,0,0
32,29,86.15769543724056,2,1,0
47,54,153.8119326418448,3,0,0
18,52,149.8546964816517,2,0,0
18,9,99.22262158037054,3,0,0
37,114,20.75603008435861,2,0,0
59,32,147.38269112276714,1,1,0
35,61,73.9603683935174,1,1,0
41,55,132.86046452221854,2,0,0
54,56,129.0694339007422,1,1,0
65,101,10.0,1,1,0
33,89,124.86490106469441,3,1,0
40,104,150.87195152246733,1,1,0
62,45,158.2291449186292,3,0,1
22,31,127.04194506577876,2,0,0
52,51,10.0,2,1,0
28,67,196.62486373119825,3,1,0
41,40,144.6613600525548,0,1,0
37,55,47.80084023777136,1,1,0
29,18,72.73421759050359,0,1,0
28,70,133.87345255767124,1,0,0
43,85,160.78705159789533,2,0,0
52,63,90.7222286191379,1,0,0
38,104,169.53152444274448,0,0,0
41,119,12.433990253989338,2,1,0
47,108,57.45245933437276,2,0,0
28,11,10.0,2,1,0
49,105,66.15569142781841,0,1,0
50,40,210.4846310726457,2,0,1
71,54,243.46813407512414,2,0,0
35,49,134.07542809382656,5,1,0
35,34,81.69424756388672,1,1,0
49,105,106.7016059489434,2,0,0
50,76,148.40039344998132,1,0,0
34,116,26.221148901655056,0,1,0
35,114,85.6500494411277,0,1,0
46,50,206.09358446701495,1,1,0
30,87,57.25739584029825,3,0,0
35,60,75.05850604430742,0,0,0
41,59,120.79161935888644,2,1,0
52,88,136.98853557028255,2,0,0
33,82,82.49975722803167,1,1,0
18,109,124.61786299511732,0,1,0
18,92,156.47637202436638,0,1,0
25,74,237.68710942581885,3,1,0
24,110,112.42533723391314,4,1,0
38,12,117.52216107956623,1,1,0
26,91,211.64714075877063,3,0,0
32,47,87.05004850211428,0,0,0
31,51,40.53881803426915,1,0,0
35,93,135.01493853953775,2,1,0
56,32,184.5705015052749,0,0,0
48,106,141.66282811198113,3,1,0
40,59,114.17906054716525,1,1,0
34,41,33.096397611909666,3,0,0
35,39,116.49784528389762,2,1,0
44,50,193.9892955789802,0,0,0
47,113,45.95297510764671,1,0,0
29,12,105.31516957180372,3,1,0
40,60,96.75091607049835,1,1,0
18,100,78.13772576173528,1,1,0
43,56,134.87538027114036,0,0,0
49,67,146.59831447536047,0,1,0
37,41,145.96961428760622,1,0,0
62,16,61.3914141830925,0,1,0
29,76,21.240978339979037,1,0,0
43,110,135.74330619184371,2,1,0
40,62,89.64485751104088,0,1,0
39,51,230.29874278120715,0,0,0
39,15,233.07058176089677,2,0,0
41,113,239.4413876637624,1,0,0
50,104,63.593345937917206,0,1,0
57,108,154.16214520452561,2,1,0
40,43,172.25715103508904,3,1,0
50,75,165.50125401266413,2,0,0
32,51,98.73612334836848,0,1,0
49,28,196.74989417791957,3,0,0
31,24,120.02849918199136,3,0,0
53,46,127.68636749612637,1,0,0
67,66,27.729992893371392,3,1,0
39,14,158.68589817437933,2,1,0
18,84,104.37529718565534,0,1,0
33,54,147.8867317260315,0,0,0
55,105,134.1068219882771,3,1,0
47,33,130.85619459982624,2,1,0
43,6,117.25718565199895,0,0,1
52,37,167.19598407962724,0,0,0
46,116,108.06644778689603,6,0,0
55,38,32.688154832821,1,0,0
51,84,154.13733638243605,3,0,0
58,101,71.45966850530169,2,0,0
44,34,40.54428943907161,2,0,1
51,77,58.6653999514441,1,1,0
36,24,136.99994276141524,1,1,0
33,43,114.20887181430899,2,0,0
60,35,10.0,2,0,0
43,80,96.98064341683983,1,0,0
50,105,190.15387349848586,2,1,0
41,30,92.92225974399727,3,1,0
33,34,110.07140679434445,3,0,0
40,98,182.57948623962918,3,1,0
57,55,167.72935549227216,0,1,0
47,61,181.30506525910266,2,1,0
19,84,10.0,1,1,0
37,16,224.01138230652666,0,1,0
61,104,158.18402612567573,1,0,0
37,43,267.68858484144897,2,1,0
18,79,73.06043815354298,1,0,0
63,51,14.19296366106538,2,0,0
48,90,120.43310740351059,0,1,0
39,73,103.47766021457035,1,0,0
36,20,159.21983901688927,2,0,0
53,22,184.49570067518135,0,1,0
33,105,114.76235130723018,1,1,0
54,62,105.55751725123645,2,1,0
47,33,151.36318917096764,0,1,0
43,17,104.62028005845013,0,0,0
42,15,99.60107394619276,3,1,0
38,110,182.22809632051715,0,0,0
53,117,195.58667141421435,2,1,0
30,47,185.03797463178563,0,0,0
21,24,109.90621723646846,0,0,0
47,50,10.0,1,1,0
48,16,111.10763481642911,1,0,0
46,65,74.52119923937708,1,1,0
45,75,112.21649885936472,1,0,0
36,118,79.73454643694348,0,0,0
49,38,118.75560867206389,1,1,0
39,23,57.64346224610614,1,1,0
34,16,43.15695379689728,3,0,0
36,45,193.36148895425353,1,1,0
64,72,61.82054319794079,3,0,1
19,7,120.01989751538122,3,0,0
46,91,177.27089079617014,5,1,0
20,55,174.85824757377435,0,0,0
39,95,167.69089229492107,2,0,0
35,55,138.17199087009212,5,0,0
18,18,163.44019851221097,2,0,0
45,2,202.38528795636927,1,0,1
35,66,145.5013556397224,3,0,0
18,64,10.0,4,0,0
50,97,88.2880076309942,2,0,0
57,105,161.78220430332527,1,1,0
58,19,82.37424397743575,1,0,0
44,37,217.20636836751862,2,0,0
41,24,116.20921031001411,5,0,0
56,12,125.11492628156617,3,1,0
60,0,187.48465193410414,3,0,0
54,9,109.02900616144244,2,0,0
29,62,130.57662214369117,2,1,0
42,18,173.94740903994673,2,0,0
45,23,31.663763049978826,0,0,0
18,14,102.88211025674703,3,1,0
46,86,169.7491977227472,2,1,0
67,76,123.93600890055565,5,1,0
48,115,208.0400287246488,1,1,0
58,13,25.4445985087849,1,1,0
42,25,18.599893923232006,1,1,0
39,54,166.18119099736307,0,1,0
45,77,171.94843289596648,2,1,0
30,15,108.40499959009,5,0,0
28,25,144.02366400274346,1,0,0
55,50,164.7124186578844,2,1,0
56,2,71.16820764889522,4,0,0
28,47,77.58909749704205,0,1,0
52,91,131.3835707519182,2,0,0
39,63,174.2453375936232,1,1,0
44,52,50.04258441852092,1,0,0
46,58,108.12314208389884,0,1,0
52,113,105.34580209773368,0,1,0
41,62,145.07754630256585,1,1,0
57,64,119.47809779946995,1,1,0
44,111,87.24698497182844,2,1,0
47,18,194.91394684544434,1,0,0
30,11,87.6445511027508,4,0,1
66,53,102.47421821871278,0,0,0
46,38,24.510141844822584,0,1,0
49,24,77.18244738924629,1,1,0
21,14,150.964564580343,0,1,0
30,105,139.2361173812916,0,1,0
55,73,155.97101940394572,0,0,0
43,82,153.05893715674023,1,0,0
18,14,245.26284217770925,2,1,0
52,40,75.1284703531854,1,1,0
33,74,22.834575393912694,1,1,0
57,63,56.96682023570857,2,1,0
39,83,77.78088985010451,0,1,0
42,80,61.540383802985346,0,0,0
54,49,125.61965085869124,2,0,0
29,93,195.1592943334213,0,0,0
28,31,212.37954437819488,1,0,0
38,9,150.25851011079627,1,1,0
50,109,248.47633292724092,6,0,0
24,2,98.61761660601485,0,0,0
20,34,22.048857479854412,0,0,0
50,13,183.19068407329016,2,1,0
33,27,10.0,3,0,0
35,47,74.69981863801175,0,1,0
18,15,151.20673394536777,1,1,0
32,56,113.85711119707315,1,1,0
40,111,108.54283422770965,1,0,0
51,16,49.15259803079964,1,1,0
31,111,119.35185663399977,1,0,0
60,49,180.21974932426753,1,1,0
32,71,121.19807499216114,0,0,0
32,52,70.18644722153635,4,0,0
58,37,45.147692364160164,1,1,0
43,13,71.42432502266529,5,0,0
33,71,143.54002514486152,2,0,0
38,109,140.6161357415826,2,1,0
56,62,71.96957396425988,2,0,0
58,71,10.0,0,0,0
30,77,145.2007658203299,1,0,0
39,46,66.13755606148494,1,1,0
41,14,161.34374874091702,1,1,0
28,60,74.63342147233502,5,1,0
39,104,60.72597277981148,0,1,0
40,37,129.19031443557506,1,0,0
54,104,261.4619538015821,5,1,0
54,102,164.94179946699438,2,0,0
36,29,128.17315795235112,3,1,0
37,69,141.5310921828581,0,1,0
48,89,14.933048310864162,3,0,0
33,59,52.65957775484662,3,0,0
47,83,10.0,1,1,0
39,109,223.79243367459736,0,0,0
28,75,211.6431617493449,1,1,0
29,100,143.5691115728946,2,0,1
57,96,128.10690618505228,0,1,0
38,97,26.90459985014519,3,0,0
60,102,106.84200238495853,3,0,1
34,27,227.54351270423354,1,1,0
43,2,127.88495989174285,3,1,0
69,18,86.12121202728622,2,1,0
27,29,14.5157603997832,2,1,0
18,82,202.8183436638483,3,1,0
55,61,115.79497193834062,3,0,1
30,56,14.595968798230249,2,1,0
40,1,64.54405907570748,3,1,1
33,82,43.34771895851218,0,0,0
43,43,112.09538845728169,4,1,0
29,91,132.4403381767691,0,1,0
38,13,89.80697614328852,0,1,0
45,35,166.6227957892129,0,1,0
28,6,124.72813442834651,1,1,0
32,34,183.73874311632778,0,1,0
36,110,98.56835531515686,1,0,0
23,58,302.7195355206687,3,0,0
35,52,86.13067659156255,0,1,0
41,32,65.80020049464768,1,0,0
35,31,58.42196699425455,2,1,0
37,80,107.34355640674168,2,0,0
40,118,16.827834548052977,0,0,0
32,89,137.67377062966864,2,0,0
48,88,10.0,0,1,0
57,56,129.70025544343386,3,0,0
34,11,38.92489535421881,1,1,0
46,86,97.12239555719444,2,1,0
37,97,156.27242394794155,1,1,0
44,61,258.2422610325812,2,0,0
59,10,55.31996875313058,2,0,0
46,85,110.98095303441649,4,0,0
19,110,76.57447951346747,1,1,0
45,26,67.80778064635227,3,1,0
55,19,77.10160020182734,2,1,0
37,88,169.44398853821636,0,1,0
52,39,90.71664814617722,1,1,0
32,85,254.9587618962513,2,0,0
22,84,144.95875535368404,4,0,0
42,31,59.39936032955549,1,0,0
19,5,97.99768907129535,1,0,0
37,66,71.88918059760064,1,1,0
55,48,168.00411917680282,1,1,0
18,102,21.673220606084833,1,1,0
25,42,39.542917173851386,0,1,0
28,29,84.50723287505151,2,1,0
39,103,160.97680758829952,1,0,0
36,88,193.98361648936634,3,0,0
57,74,202.83253144637058,3,0,1
51,114,151.7880911968518,5,1,0
46,93,115.0266278185188,1,1,0
42,103,167.67754873883956,1,1,0
45,95,51.32996295409737,3,0,0
30,48,10.0,3,0,1
50,7,146.19825466118934,0,1,1
27,72,59.659294971069,1,0,0
50,91,116.08159607007116,1,1,0
54,119,127.17762095236887,0,1,0
43,81,134.88717355069778,1,0,0
38,68,176.26749231150313,2,1,0
45,69,169.9245112975039,0,0,0
18,13,131.70000403006142,1,0,0
44,0,93.47908317183567,1,0,0
39,5,126.46572532057925,2,1,0
39,108,84.22737499950472,7,0,0
48,94,108.21426467962975,2,1,0
39,31,277.09040541482483,1,0,0
26,50,130.93138205301244,1,0,0
38,58,147.0147010222529,1,0,0
41,29,77.67116105817827,1,0,0
41,50,181.20440498579208,1,0,0
42,41,165.61634535980545,1,0,0
52,83,166.0411532793051,2,1,0
27,90,132.8934748052078,2,1,0
42,11,182.05140574600625,1,0,0
55,55,196.301111798084,1,0,0
19,118,136.9859351609577,3,1,0
42,104,113.12325845998063,3,1,0
33,95,173.67425940688565,0,1,0
36,88,65.75248160641539,0,1,0
29,0,76.9223831630804,2,1,0
38,116,116.80197942690592,1,1,0
62,88,15.518575893711276,2,0,0
25,106,169.65571641380546,4,1,0
26,109,62.22516675205061,0,1,0
24,30,91.71053870989459,0,1,0
61,1,107.20322425921374,2,0,0
34,79,122.35720929423302,4,1,0
40,55,99.38080341461749,4,0,1
35,2,115.95773716617907,1,0,0
29,32,116.42234205657516,1,1,0
37,118,93.17814254237243,0,0,0
69,43,73.60833254167409,0,1,1
57,31,184.88843546133612,2,0,1
30,78,10.0,1,1,0
48,79,107.65709045943103,1,1,0
30,39,91.86603168694707,3,1,0
19,101,145.1274892035892,1,0,0
52,69,32.74243220885948,1,1,0
54,19,90.01287952538375,2,0,0
53,38,113.85841596061465,1,0,1
34,101,184.20441662222757,2,0,0
38,10,139.93109800772544,1,0,0
49,1,48.990707347868295,0,1,0
45,78,90.75139687676042,2,0,0
35,53,173.16308115964145,1,0,0
21,30,47.95350804461595,3,0,0
41,56,115.28134389765775,0,0,0
53,22,119.45277284842346,2,0,0
26,44,96.85301640475413,1,1,0
48,28,281.74510696793493,1,1,0
44,70,95.23611243314706,0,1,0
49,80,146.98590956206786,3,1,0
50,109,74.02193278684295,2,1,0
32,8,151.66487951996424,1,1,0
21,39,172.2472558111161,0,1,0
34,31,84.72215779523412,1,0,0
51,69,116.71789108688803,2,1,0
33,63,66.28321380654761,2,1,0
32,105,51.3357712770065,3,0,0
18,110,182.2077259500124,0,0,0
61,92,86.75994324698112,1,0,0
50,23,10.0,0,0,0
49,4,225.92136938961738,1,1,0
52,107,71.87428061624362,3,1,0
47,113,105.21761737511815,2,0,0
37,30,218.45439032965888,1,0,0
38,5,111.49547434874161,1,1,0
35,81,110.19980386788819,0,0,0
72,70,46.30961732696801,2,1,0
47,106,21.90997802234601,2,0,0
34,69,110.0168241242323,3,0,0
46,91,141.76858644449368,1,0,0
28,94,138.33152449264637,1,1,0
58,1,91.12433517184705,0,0,0
32,17,121.21546796081654,1,0,0
46,93,10.0,2,1,0
53,21,147.6100212417287,1,0,0
45,24,129.68435068620275,1,1,0
41,90,238.41965365097144,3,0,0
40,24,120.44877878574283,1,1,0
39,17,63.43983887123526,3,1,0
33,1,116.95661195467085,3,1,0
35,56,100.33201199904978,2,1,0
58,76,146.08247212622388,0,1,0
39,87,121.61352370351116,0,0,1
31,108,44.40319793684138,2,1,0
34,78,21.85540270835883,0,1,0
53,90,135.77449215798097,1,0,0
48,25,202.98687246415435,0,0,0
47,40,124.76087304310316,0,1,0
37,36,168.79784123521242,2,0,1
47,7,180.76854925221602,1,0,0
32,116,136.0075107476801,1,1,0
37,28,71.1305107283155,3,0,0
52,53,131.71848510273387,2,1,0
50,42,192.42437325602884,1,1,0
28,5,151.79343297599485,1,1,0
30,108,164.89472056971934,1,0,0
41,26,92.24722549849045,2,1,0
61,12,107.85877441527107,1,0,1
18,41,112.87636134597797,1,0,0
43,17,116.91971984779225,1,0,0
23,119,190.07749896074154,1,1,0
32,22,10.0,2,1,0
36,36,121.83229827491026,1,0,0
35,32,115.23021745830876,1,1,0
34,3,37.709931513351066,3,1,0
40,1,160.3060329952479,0,0,0
34,61,76.52998848330452,2,0,0
22,27,98.57804103881041,1,1,0
49,10,230.9269144652426,2,0,0
49,34,180.59841897234335,2,0,0
50,32,154.46921634870696,4,1,0
22,50,142.84661607866425,1,0,0
44,119,110.11919865327944,4,0,0
48,36,239.9626359222061,4,1,0
28,84,168.13005788641433,3,1,0
40,92,75.02700516208485,0,1,0
39,6,35.99386330694076,3,1,1
62,60,154.01028011935617,0,1,0
63,53,116.64785220729333,4,0,0
20,60,34.263709983229944,1,1,0
70,20,145.71516994269493,2,1,0
29,55,103.85837038130876,2,0,0
52,14,151.83989553164818,0,1,0
52,113,146.5044128748544,3,1,0
28,70,83.50415870736965,1,1,0
46,4,157.97068586545228,1,0,0
39,60,90.12569504190606,1,0,0
47,111,94.02708760914172,0,0,0
43,89,88.06371560271732,1,1,0
54,32,187.85846566837625,1,1,1
41,107,103.16565671673837,3,1,0
38,22,202.34659083385512,3,0,0
53,29,227.0090922112116,0,1,0
47,18,75.67685178873307,1,0,0
49,110,10.0,2,1,0
32,86,182.67057259627637,3,0,0
27,62,99.48168615839154,2,0,0
33,80,68.02881521208052,1,0,1
33,31,84.67691363082191,1,1,0
49,8,95.11117071803824,1,0,0
52,101,197.83158544162438,1,0,1
38,115,129.59467435905086,1,0,0
57,4,197.01591780648812,3,1,0
56,6,149.65320715670973,2,1,0
43,67,101.44615656297094,4,1,1
30,5,96.57856780744457,0,0,0
59,86,153.69652504497606,3,1,0
39,113,169.22553775996252,1,0,0
42,33,179.80756114205215,2,0,0
36,35,104.30768931745541,1,0,0
29,103,130.51235138426836,2,0,0
22,42,155.0424245553196,3,0,0
48,28,96.96209844378828,4,0,0
31,10,51.90359797183399,0,0,0
77,100,71.6237359978726,0,0,0
27,111,105.53787344712087,2,1,0
25,9,159.73242835321807,2,0,0
46,96,195.5386497343261,2,0,0
58,19,38.63716747592276,1,1,0
41,16,84.15929916420104,4,1,0
47,45,98.52825017620489,2,0,1
18,52,167.68302193839864,2,0,0
32,102,88.31336787669,2,1,0
27,83,94.21605990315169,2,1,0
18,17,35.28044537098656,2,0,0
41,70,149.00443895839553,1,1,0
18,105,110.31605552420672,1,0,0
24,79,80.75729790122422,4,0,0
34,27,104.4292065310742,0,1,0
30,15,187.61973011587577,2,0,0
45,54,59.70678550080942,1,0,0
44,56,69.50042213378424,2,1,0
51,42,195.13514684793725,1,1,0
49,13,124.54648968113145,2,1,0
54,14,160.18524580271503,1,1,0
40,63,144.1051146003412,1,0,0
44,113,117.87992686236309,2,1,0
46,71,99.10205285108661,2,1,0
42,52,169.89348134902912,0,1,0
35,111,189.7401940686693,2,1,0
36,82,185.0513008209658,0,1,0
30,86,48.87170198113897,1,1,0
45,69,198.29466107065974,0,1,0
39,91,98.5238847481413,2,1,0
32,60,74.69822774730994,2,0,0
32,74,109.8403381938916,1,0,0
25,73,169.86770611492392,2,0,0
52,90,152.42785104168374,1,0,0
41,107,104.67681528874394,1,1,0
30,35,170.2599520126785,1,1,0
50,83,128.3916348455661,0,0,0
33,3,85.62171206763755,1,0,0
23,63,77.51788302249041,2,1,0
52,107,144.6140906652972,1,1,0
34,77,115.0489358510639,5,1,1
35,32,37.469690795181826,0,0,0
40,72,170.82968958417018,0,0,0
54,42,91.18349828253477,2,0,0
40,51,215.52717887932766,2,0,0
26,27,35.820600890717344,2,0,0
47,74,109.15748421659931,1,1,0
34,23,78.00133893364634,2,0,0
63,53,61.474648777359675,0,0,0
40,112,90.7925569944974,0,0,0
18,90,226.2340565422189,3,0,0
44,49,128.60221020477022,3,1,0
63,116,72.49751767215426,1,1,0
59,1,10.282295379755695,3,1,0
62,115,16.718247219138824,0,1,0
28,42,87.81221135287588,0,1,0
51,98,81.97872095168039,2,1,0
31,113,106.55695762593088,1,0,0
43,72,10.0,3,0,0
25,73,114.49910429720799,2,1,0
32,89,181.66378650882646,1,0,0
32,28,217.37047484185172,2,1,0
51,21,10.0,2,1,0
50,41,71.91643444565067,1,0,0
43,57,68.7459683415279,1,0,0
24,89,128.743285651539,3,0,0
36,30,46.81365192741279,2,1,0
31,67,220.93579492360084,1,0,0
50,0,122.61134830114439,0,1,0
54,3,112.6112226420473,2,1,0
53,116,215.56282402696664,1,0,0
31,102,119.03714255499911,1,1,0
18,103,144.01820438992132,0,1,0
19,39,74.95210360247705,2,1,0
57,61,37.769876096736986,0,1,0
35,80,83.37830210974616,2,1,0
31,30,251.21855033668945,3,1,0
60,89,157.98125689721735,2,0,0
55,83,136.472090226663,4,1,0
40,48,61.417596588888024,2,1,0
36,52,174.67504805903076,1,0,0
38,36,38.538403541172514,2,1,0
43,96,25.976613019057133,1,1,0
59,118,86.46677262710125,0,0,0
45,119,237.26945471768687,1,1,0
49,92,233.8736539435567,3,1,0
54,41,92.92578430496738,4,1,0
26,93,79.54805890812095,1,0,0
49,29,21.57827756641321,3,0,0
36,107,124.68184353120506,1,1,0
18,32,129.72076511928717,2,1,0
18,48,167.37337525181474,2,0,0
28,11,174.64245079950985,2,1,1
46,9,108.15468494012202,1,1,0
41,47,153.36167248557507,2,0,0
42,66,77.96166792920783,0,1,0
63,2,152.22255200164113,5,0,0
25,101,89.56607530892647,1,0,0
40,13,147.56751095801627,2,0,0
44,119,142.71007951712193,4,0,0
31,32,124.12821754170386,2,0,0
40,45,167.67238308956127,4,0,0
21,19,25.776055718358872,2,0,0
57,98,56.1050269067436,1,1,0
32,87,103.79641958681795,3,1,0
64,9,33.40419673960062,4,0,1
40,12,95.58812912671767,1,0,0
52,73,97.52218229534698,0,1,0
39,103,198.5810272000016,2,0,0
40,13,128.55202213748774,0,0,0
33,26,181.76577456383268,1,0,0
41,65,138.10048312858308,1,1,0
44,13,87.85996372607607,2,0,0
31,36,128.02300846479073,0,1,0
38,1,163.76558003593038,0,0,0
33,59,191.60407958655486,2,1,0
68,85,112.061396223934,2,0,0
39,49,21.149361368823353,2,1,0
59,30,16.931864554685887,1,1,0
38,50,100.41524339298678,1,0,0
43,61,10.0,2,0,0
24,19,227.70626794420983,0,1,0
35,13,155.815993883984,0,1,0
43,21,81.85997943016531,1,1,0
59,118,53.42114435947225,1,0,0
43,86,181.6871457585666,0,0,0
57,15,53.18177066093966,1,0,0
48,36,58.906394183936854,2,1,0
60,49,74.04324359839849,1,0,0
39,21,126.84524487445951,3,0,1
69,102,157.2478463488439,2,0,0
34,112,191.5603340049398,0,0,0
31,29,182.6982779368021,0,1,0
25,1,120.0464225540845,1,0,0
68,32,181.23131842538004,2,1,1
50,69,79.74002316141838,5,0,0
36,97,10.748039132282017,0,1,0
55,40,79.73213569736951,1,1,0
48,32,71.62436914342275,0,0,0
64,29,82.08077569204939,0,0,0
21,0,62.43751624548665,1,0,0
37,1,92.33342534521728,2,1,1
34,51,157.2010328456147,3,1,0
18,74,222.9154261597543,2,1,0
53,1,16.479211544458607,3,0,1
37,24,42.73592238595535,3,1,0
49,109,72.51322447630994,1,0,0
68,118,165.94451264619556,1,0,0
36,77,107.70315342161702,2,0,0
35,62,76.55344661378263,1,0,0
41,69,163.00398046232527,3,1,0
52,44,177.38341598051812,4,0,0
33,24,118.8744024345822,0,1,0
32,45,71.02684640276738,2,1,0
53,83,136.21677403412357,0,0,0
45,79,106.00390749284598,0,1,0
18,81,105.53920537287236,0,0,0
25,73,89.25598688388982,0,1,0
58,7,175.49899483932535,2,1,1
45,75,134.99281357960763,0,0,0
31,105,182.14205291337782,2,0,0
38,77,200.17956872868754,2,0,0
40,69,147.53884613199844,0,0,0
49,26,89.61137310689088,3,0,1
24,95,182.41957393318708,0,0,0
30,54,147.93988213670127,2,1,1
43,31,276.2020666084583,3,0,0
39,58,138.6061733096812,2,1,0
47,14,161.86128234084504,4,0,0
25,111,137.4254334777619,1,1,0
44,84,114.05408448791292,2,1,0
53,39,104.47250702474602,3,1,0
46,95,137.654630679514,1,1,0
42,6,151.2705451088313,1,0,1
39,46,189.2632739786655,1,1,0
30,78,138.53103349822587,1,1,0
39,2,92.22664947448627,4,0,0
55,85,100.388760204061,0,0,0
39,98,40.62378342580915,0,0,0
29,71,219.67283061433858,2,0,0
34,24,87.52958318874907,3,1,0
42,89,178.0464276082744,4,0,0
36,40,136.593051446552,4,0,1
46,88,138.2239098503644,0,0,1
46,75,112.95312748365978,2,0,0
51,11,72.7320666823996,2,1,0
57,11,61.887875970481495,3,0,0
52,1,223.7079233282962,3,1,0
29,8,126.83766473023476,0,0,1
29,35,187.51606477125904,1,0,0
39,3,203.09441625871506,0,0,0
35,112,95.34918419404715,3,1,0
26,109,145.41034595567066,0,0,0
35,20,122.70064652948086,1,0,0
34,37,50.56717181898667,6,1,0
32,89,108.87120144574463,2,1,0
36,79,155.25039541435365,2,0,0
54,69,90.05824469934852,1,0,0
42,118,100.50940827768832,2,1,0
70,75,109.59798867686129,5,1,0
42,80,246.6917598786062,2,1,0
37,60,10.0,0,1,0
40,63,150.09859794163555,4,0,0
43,34,104.7996553648701,2,1,0
45,62,81.56070548985397,1,1,0
65,110,103.32745757062408,2,1,0
30,45,160.0425746300054,2,1,0
50,15,163.47141564123365,2,0,0
42,71,131.16102734608518,0,0,0
21,94,185.56447898739762,3,1,0
49,115,196.1299797060346,2,1,0
55,65,168.98255651703687,0,1,0
30,94,87.22845293116687,0,1,0
40,30,149.6664929527726,1,0,0
19,50,149.95203954831416,2,1,0
25,50,71.0621139812069,4,0,0
53,39,25.833666356744516,1,0,0
34,85,10.0,3,1,0
27,106,124.1913294067291,3,0,0
43,39,137.8823828920151,1,0,0
34,16,49.09310534085514,1,0,0
34,99,182.76193995308176,2,1,0
49,101,129.13308895778474,0,0,0
26,112,200.96715689492117,0,0,0
29,30,142.23215219901547,3,0,0
42,86,56.01998568725092,2,0,0
52,85,147.49687279740894,2,1,0
55,94,160.2066416923261,2,0,0
32,96,87.14258484677966,0,0,0
51,114,33.474420161407494,1,0,0
31,57,126.01776385839638,2,0,0
62,9,59.94932188102891,5,1,0
26,23,187.25325978366791,3,0,0
56,106,95.56939917440445,1,0,0
32,101,223.47606638959792,2,0,0
64,1,10.0,0,0,0
47,44,128.0877362487089,1,1,0
28,29,205.7635584060792,0,1,0
34,38,66.58174104676219,1,1,0
49,76,110.44794386237787,1,1,0
53,61,95.81785713815736,0,0,0
39,57,78.97394147086302,1,1,0
41,52,134.67735846685687,0,0,0
49,76,42.274703940053776,1,1,0
42,81,113.34187312018646,0,0,0
24,5,150.9596542610744,1,0,0
30,16,107.09437731680141,3,1,0
43,40,59.987748000853465,3,0,0
55,52,181.8111239160901,2,0,0
59,119,163.81541769701101,3,1,0
49,107,57.528769721775525,1,0,0
43,77,42.35354609864752,3,1,0
49,4,62.884535040370544,1,0,0
32,12,152.71638992923292,1,1,0
38,54,136.53437393775275,3,0,0
30,70,167.40496274674285,3,1,0
25,79,100.4309869169631,0,0,0
44,17,64.51594574999358,0,0,0
42,106,175.13078930486995,4,1,1
48,59,86.79308919293017,2,0,0
47,71,131.19288335123872,1,0,0
43,4,27.00450965307755,0,0,0
47,98,85.81137454063204,0,0,0
39,65,180.5637792564908,4,0,1
45,26,77.02352599980854,1,0,0
