store,item,date,sales
S2,I2,2022-10-06,54.2
S2,I2,2022-10-07,45.8
S2,I2,2022-10-08,30.4
S2,I2,2022-10-09,46.2
S2,I2,2022-10-10,58.5
S2,I2,2022-10-11,63.0
S2,I2,2022-10-12,72.9
S2,I2,2022-10-13,68.5
S2,I2,2022-10-14,60.9
S2,I2,2022-10-15,54.3
S2,I2,2022-10-16,57.6
S2,I2,2022-10-17,55.5
S2,I2,2022-10-18,47.0
S2,I2,2022-10-19,66.1
S2,I2,2022-10-20,61.2
S2,I2,2022-10-21,47.9
S2,I2,2022-10-22,44.7
S2,I2,2022-10-23,55.3
S2,I2,2022-10-24,55.9
S2,I2,2022-10-25,69.5
S2,I2,2022-10-26,56.2
S2,I2,2022-10-27,49.1
S2,I2,2022-10-28,64.4
S2,I2,2022-10-29,50.1
S2,I2,2022-10-30,42.6
S2,I2,2022-10-31,53.5
S2,I2,2022-11-01,64.3
S2,I2,2022-11-02,64.2
S2,I2,2022-11-03,55.1
S2,I2,2022-11-04,48.2
S2,I2,2022-11-05,43.9
S2,I2,2022-11-06,46.1
S2,I2,2022-11-07,62.3
S2,I2,2022-11-08,65.3
S2,I2,2022-11-09,66.8
S2,I2,2022-11-10,57.7
S2,I2,2022-11-11,52.1
S2,I2,2022-11-12,45.8
S2,I2,2022-11-13,55.1
S2,I2,2022-11-14,53.6
S2,I2,2022-11-15,69.5
S2,I2,2022-11-16,65.9
S2,I2,2022-11-17,66.4
S2,I2,2022-11-18,43.9
S2,I2,2022-11-19,40.9
S2,I2,2022-11-20,48.6
S2,I2,2022-11-21,64.4
S2,I2,2022-11-22,66.4
S2,I2,2022-11-23,68.9
S2,I2,2022-11-24,65.5
S2,I2,2022-11-25,48.0
S2,I2,2022-11-26,54.0
S2,I2,2022-11-27,51.7
S2,I2,2022-11-28,55.7
S2,I2,2022-11-29,70.9
S2,I2,2022-11-30,65.2
S2,I2,2022-12-01,56.7
S2,I2,2022-12-02,58.3
S2,I2,2022-12-03,50.1
S2,I2,2022-12-04,48.1
S2,I2,2022-12-05,58.2
S2,I2,2022-12-06,68.2
S2,I2,2022-12-07,57.4
S2,I2,2022-12-08,54.4
S2,I2,2022-12-09,50.7
S2,I2,2022-12-10,41.7
S2,I2,2022-12-11,57.1
S2,I2,2022-12-12,64.1
S2,I2,2022-12-13,65.3
S2,I2,2022-12-14,58.1
S2,I2,2022-12-15,63.6
S2,I2,2022-12-16,53.2
S2,I2,2022-12-17,46.4
S2,I2,2022-12-18,51.7
S2,I2,2022-12-19,75.9
S2,I2,2022-12-20,51.5
S2,I2,2022-12-21,62.5
S2,I2,2022-12-22,59.5
S2,I2,2022-12-23,54.4
S2,I2,2022-12-24,55.7
S2,I2,2022-12-25,53.7
S2,I2,2022-12-26,57.8
S2,I2,2022-12-27,61.9
S2,I2,2022-12-28,69.8
S2,I2,2022-12-29,60.6
S2,I2,2022-12-30,52.5
S2,I2,2022-12-31,49.1
S2,I3,2022-01-01,36.1
S2,I3,2022-01-02,38.4
S2,I3,2022-01-03,52.0
S2,I3,2022-01-04,64.5
S2,I3,2022-01-05,65.1
S2,I3,2022-01-06,59.4
S2,I3,2022-01-07,48.2
S2,I3,2022-01-08,39.5
S2,I3,2022-01-09,43.1
S2,I3,2022-01-10,55.9
S2,I3,2022-01-11,61.3
S2,I3,2022-01-12,58.6
S2,I3,2022-01-13,50.9
S2,I3,2022-01-14,42.6
S2,I3,2022-01-15,35.8
S2,I3,2022-01-16,49.2
S2,I3,2022-01-17,45.7
S2,I3,2022-01-18,64.4
S2,I3,2022-01-19,59.8
S2,I3,2022-01-20,57.5
S2,I3,2022-01-21,42.5
S2,I3,2022-01-22,39.0
S2,I3,2022-01-23,44.5
S2,I3,2022-01-24,45.8
S2,I3,2022-01-25,53.3
S2,I3,2022-01-26,57.2
S2,I3,2022-01-27,50.3
S2,I3,2022-01-28,45.3
S2,I3,2022-01-29,35.7
S2,I3,2022-01-30,45.4
S2,I3,2022-01-31,46.9
S2,I3,2022-02-01,42.6
S2,I3,2022-02-02,54.4
S2,I3,2022-02-03,61.0
S2,I3,2022-02-04,39.3
S2,I3,2022-02-05,42.8
S2,I3,2022-02-06,50.9
S2,I3,2022-02-07,42.4
S2,I3,2022-02-08,56.8
S2,I3,2022-02-09,52.9
S2,I3,2022-02-10,62.1
S2,I3,2022-02-11,46.4
S2,I3,2022-02-12,45.7
S2,I3,2022-02-13,52.3
S2,I3,2022-02-14,51.3
S2,I3,2022-02-15,56.5
S2,I3,2022-02-16,59.4
S2,I3,2022-02-17,55.4
S2,I3,2022-02-18,46.1
S2,I3,2022-02-19,30.3
S2,I3,2022-02-20,38.8
S2,I3,2022-02-21,45.1
S2,I3,2022-02-22,67.7
S2,I3,2022-02-23,61.1
S2,I3,2022-02-24,50.9
S2,I3,2022-02-25,41.2
S2,I3,2022-02-26,33.9
S2,I3,2022-02-27,37.8
S2,I3,2022-02-28,56.9
S2,I3,2022-03-01,71.3
S2,I3,2022-03-02,61.2
S2,I3,2022-03-03,52.5
S2,I3,2022-03-04,38.2
S2,I3,2022-03-05,38.5
S2,I3,2022-03-06,50.3
S2,I3,2022-03-07,50.9
S2,I3,2022-03-08,71.0
S2,I3,2022-03-09,70.0
S2,I3,2022-03-10,43.5
S2,I3,2022-03-11,43.7
S2,I3,2022-03-12,43.5
S2,I3,2022-03-13,48.5
S2,I3,2022-03-14,54.2
S2,I3,2022-03-15,75.4
S2,I3,2022-03-16,53.0
S2,I3,2022-03-17,59.3
S2,I3,2022-03-18,49.9
S2,I3,2022-03-19,43.6
S2,I3,2022-03-20,42.5
S2,I3,2022-03-21,46.0
S2,I3,2022-03-22,60.6
S2,I3,2022-03-23,64.8
S2,I3,2022-03-24,59.3
S2,I3,2022-03-25,48.6
S2,I3,2022-03-26,45.1
S2,I3,2022-03-27,53.6
S2,I3,2022-03-28,59.7
S2,I3,2022-03-29,55.2
S2,I3,2022-03-30,54.7
S2,I3,2022-03-31,52.9
S2,I3,2022-04-01,50.4
S2,I3,2022-04-02,43.9
S2,I3,2022-04-03,35.9
S2,I3,2022-04-04,45.7
S2,I3,2022-04-05,52.2
S2,I3,2022-04-06,63.3
S2,I3,2022-04-07,48.1
S2,I3,2022-04-08,38.1
S2,I3,2022-04-09,42.3
S2,I3,2022-04-10,41.1
S2,I3,2022-04-11,53.8
S2,I3,2022-04-12,65.0
S2,I3,2022-04-13,57.8
S2,I3,2022-04-14,51.9
S2,I3,2022-04-15,53.7
S2,I3,2022-04-16,40.2
S2,I3,2022-04-17,42.1
S2,I3,2022-04-18,62.8
S2,I3,2022-04-19,61.4
S2,I3,2022-04-20,63.5
S2,I3,2022-04-21,61.9
S2,I3,2022-04-22,36.5
S2,I3,2022-04-23,51.8
S2,I3,2022-04-24,46.1
S2,I3,2022-04-25,54.6
S2,I3,2022-04-26,62.5
S2,I3,2022-04-27,63.1
S2,I3,2022-04-28,58.3
S2,I3,2022-04-29,51.3
S2,I3,2022-04-30,42.7
S2,I3,2022-05-01,50.1
S2,I3,2022-05-02,44.2
S2,I3,2022-05-03,55.6
S2,I3,2022-05-04,73.5
S2,I3,2022-05-05,52.9
S2,I3,2022-05-06,52.3
S2,I3,2022-05-07,42.6
S2,I3,2022-05-08,48.6
S2,I3,2022-05-09,50.3
S2,I3,2022-05-10,59.5
S2,I3,2022-05-11,63.1
S2,I3,2022-05-12,53.1
S2,I3,2022-05-13,52.8
S2,I3,2022-05-14,48.0
S2,I3,2022-05-15,51.8
S2,I3,2022-05-16,56.4
S2,I3,2022-05-17,74.9
S2,I3,2022-05-18,66.0
S2,I3,2022-05-19,63.3
S2,I3,2022-05-20,46.6
S2,I3,2022-05-21,41.7
S2,I3,2022-05-22,52.1
S2,I3,2022-05-23,61.4
S2,I3,2022-05-24,68.4
S2,I3,2022-05-25,68.3
S2,I3,2022-05-26,58.9
S2,I3,2022-05-27,51.9
S2,I3,2022-05-28,39.3
S2,I3,2022-05-29,32.9
S2,I3,2022-05-30,53.0
S2,I3,2022-05-31,67.4
S2,I3,2022-06-01,68.8
S2,I3,2022-06-02,47.0
S2,I3,2022-06-03,53.7
S2,I3,2022-06-04,44.5
S2,I3,2022-06-05,39.1
S2,I3,2022-06-06,50.5
S2,I3,2022-06-07,42.9
S2,I3,2022-06-08,69.7
S2,I3,2022-06-09,54.0
S2,I3,2022-06-10,46.5
S2,I3,2022-06-11,50.7
S2,I3,2022-06-12,46.1
S2,I3,2022-06-13,57.6
S2,I3,2022-06-14,59.9
S2,I3,2022-06-15,52.9
S2,I3,2022-06-16,53.0
S2,I3,2022-06-17,49.1
S2,I3,2022-06-18,47.0
S2,I3,2022-06-19,59.2
S2,I3,2022-06-20,40.1
S2,I3,2022-06-21,58.9
S2,I3,2022-06-22,56.0
S2,I3,2022-06-23,57.9
S2,I3,2022-06-24,51.1
S2,I3,2022-06-25,47.2
S2,I3,2022-06-26,37.0
S2,I3,2022-06-27,52.4
S2,I3,2022-06-28,68.2
S2,I3,2022-06-29,70.9
S2,I3,2022-06-30,60.2
S2,I3,2022-07-01,39.3
S2,I3,2022-07-02,44.9
S2,I3,2022-07-03,58.4
S2,I3,2022-07-04,55.1
S2,I3,2022-07-05,70.3
S2,I3,2022-07-06,60.9
S2,I3,2022-07-07,57.4
S2,I3,2022-07-08,53.7
S2,I3,2022-07-09,49.4
S2,I3,2022-07-10,42.2
S2,I3,2022-07-11,51.1
S2,I3,2022-07-12,66.4
S2,I3,2022-07-13,68.0
S2,I3,2022-07-14,67.7
S2,I3,2022-07-15,57.3
S2,I3,2022-07-16,46.4
S2,I3,2022-07-17,45.0
S2,I3,2022-07-18,60.2
S2,I3,2022-07-19,64.8
S2,I3,2022-07-20,57.7
S2,I3,2022-07-21,48.7
S2,I3,2022-07-22,53.7
S2,I3,2022-07-23,44.5
S2,I3,2022-07-24,49.1
S2,I3,2022-07-25,58.3
S2,I3,2022-07-26,71.8
S2,I3,2022-07-27,69.8
S2,I3,2022-07-28,46.6
S2,I3,2022-07-29,48.5
S2,I3,2022-07-30,43.1
S2,I3,2022-07-31,43.8
S2,I3,2022-08-01,55.5
S2,I3,2022-08-02,60.1
S2,I3,2022-08-03,61.9
S2,I3,2022-08-04,72.6
S2,I3,2022-08-05,59.5
S2,I3,2022-08-06,40.1
S2,I3,2022-08-07,53.9
S2,I3,2022-08-08,59.6
S2,I3,2022-08-09,71.2
S2,I3,2022-08-10,67.3
S2,I3,2022-08-11,59.5
S2,I3,2022-08-12,57.2
S2,I3,2022-08-13,45.1
S2,I3,2022-08-14,41.0
S2,I3,2022-08-15,62.4
S2,I3,2022-08-16,69.1
S2,I3,2022-08-17,66.4
S2,I3,2022-08-18,62.0
S2,I3,2022-08-19,52.3
S2,I3,2022-08-20,49.4
S2,I3,2022-08-21,49.2
S2,I3,2022-08-22,45.5
S2,I3,2022-08-23,60.2
S2,I3,2022-08-24,64.2
S2,I3,2022-08-25,44.2
S2,I3,2022-08-26,59.2
S2,I3,2022-08-27,55.7
S2,I3,2022-08-28,42.8
S2,I3,2022-08-29,51.7
S2,I3,2022-08-30,64.6
S2,I3,2022-08-31,68.6
S2,I3,2022-09-01,58.7
S2,I3,2022-09-02,52.4
S2,I3,2022-09-03,50.4
S2,I3,2022-09-04,40.3
S2,I3,2022-09-05,55.2
S2,I3,2022-09-06,70.7
S2,I3,2022-09-07,65.0
S2,I3,2022-09-08,57.9
S2,I3,2022-09-09,46.7
S2,I3,2022-09-10,53.8
S2,I3,2022-09-11,49.6
S2,I3,2022-09-12,53.0
S2,I3,2022-09-13,66.9
S2,I3,2022-09-14,62.7
S2,I3,2022-09-15,73.2
S2,I3,2022-09-16,51.5
S2,I3,2022-09-17,53.8
S2,I3,2022-09-18,46.1
S2,I3,2022-09-19,58.6
S2,I3,2022-09-20,65.2
S2,I3,2022-09-21,57.1
S2,I3,2022-09-22,63.9
S2,I3,2022-09-23,58.3
S2,I3,2022-09-24,49.4
S2,I3,2022-09-25,48.2
S2,I3,2022-09-26,56.6
S2,I3,2022-09-27,70.3
S2,I3,2022-09-28,74.4
S2,I3,2022-09-29,51.5
S2,I3,2022-09-30,43.8
S2,I3,2022-10-01,45.9
S2,I3,2022-10-02,55.5
S2,I3,2022-10-03,62.9
S2,I3,2022-10-04,58.6
S2,I3,2022-10-05,67.9
S2,I3,2022-10-06,59.2
S2,I3,2022-10-07,47.8
S2,I3,2022-10-08,55.1
S2,I3,2022-10-09,38.7
S2,I3,2022-10-10,47.5
S2,I3,2022-10-11,60.9
S2,I3,2022-10-12,57.2
S2,I3,2022-10-13,70.9
S2,I3,2022-10-14,55.8
S2,I3,2022-10-15,50.6
S2,I3,2022-10-16,45.5
S2,I3,2022-10-17,61.3
S2,I3,2022-10-18,63.0
S2,I3,2022-10-19,68.3
S2,I3,2022-10-20,59.1
S2,I3,2022-10-21,51.8
S2,I3,2022-10-22,48.3
S2,I3,2022-10-23,58.1
S2,I3,2022-10-24,50.3
S2,I3,2022-10-25,64.3
S2,I3,2022-10-26,64.2
S2,I3,2022-10-27,71.1
S2,I3,2022-10-28,57.1
S2,I3,2022-10-29,53.7
S2,I3,2022-10-30,46.7
S2,I3,2022-10-31,65.2
S2,I3,2022-11-01,69.5
S2,I3,2022-11-02,57.4
S2,I3,2022-11-03,59.5
S2,I3,2022-11-04,53.6
S2,I3,2022-11-05,44.2
S2,I3,2022-11-06,42.8
S2,I3,2022-11-07,66.8
S2,I3,2022-11-08,60.3
S2,I3,2022-11-09,63.0
S2,I3,2022-11-10,58.8
S2,I3,2022-11-11,60.3
S2,I3,2022-11-12,47.4
S2,I3,2022-11-13,45.8
S2,I3,2022-11-14,56.1
S2,I3,2022-11-15,73.2
S2,I3,2022-11-16,75.2
S2,I3,2022-11-17,55.0
S2,I3,2022-11-18,61.1
S2,I3,2022-11-19,42.5
S2,I3,2022-11-20,52.0
S2,I3,2022-11-21,53.7
S2,I3,2022-11-22,60.2
S2,I3,2022-11-23,59.8
S2,I3,2022-11-24,63.2
S2,I3,2022-11-25,57.8
S2,I3,2022-11-26,49.0
S2,I3,2022-11-27,48.3
S2,I3,2022-11-28,47.7
S2,I3,2022-11-29,68.3
S2,I3,2022-11-30,65.1
S2,I3,2022-12-01,64.5
S2,I3,2022-12-02,55.2
S2,I3,2022-12-03,41.0
S2,I3,2022-12-04,51.1
S2,I3,2022-12-05,66.6
S2,I3,2022-12-06,68.4
S2,I3,2022-12-07,65.0
S2,I3,2022-12-08,58.3
S2,I3,2022-12-09,61.2
S2,I3,2022-12-10,44.0
S2,I3,2022-12-11,47.1
S2,I3,2022-12-12,59.3
S2,I3,2022-12-13,52.2
S2,I3,2022-12-14,74.2
S2,I3,2022-12-15,64.5
S2,I3,2022-12-16,52.2
S2,I3,2022-12-17,52.3
S2,I3,2022-12-18,52.0
S2,I3,2022-12-19,60.0
S2,I3,2022-12-20,63.7
S2,I3,2022-12-21,61.0
S2,I3,2022-12-22,61.2
S2,I3,2022-12-23,58.1
S2,I3,2022-12-24,56.1
S2,I3,2022-12-25,49.5
S2,I3,2022-12-26,62.0
S2,I3,2022-12-27,58.3
S2,I3,2022-12-28,68.1
S2,I3,2022-12-29,62.4
S2,I3,2022-12-30,51.6
S2,I3,2022-12-31,45.3
S2,I4,2022-01-01,32.4
S2,I4,2022-01-02,45.0
S2,I4,2022-01-03,47.7
S2,I4,2022-01-04,63.4
S2,I4,2022-01-05,65.2
S2,I4,2022-01-06,56.2
S2,I4,2022-01-07,54.2
S2,I4,2022-01-08,50.6
S2,I4,2022-01-09,45.8
S2,I4,2022-01-10,52.3
S2,I4,2022-01-11,62.2
S2,I4,2022-01-12,65.3
S2,I4,2022-01-13,55.9
S2,I4,2022-01-14,41.4
S2,I4,2022-01-15,34.3
S2,I4,2022-01-16,45.6
S2,I4,2022-01-17,53.3
S2,I4,2022-01-18,58.1
S2,I4,2022-01-19,68.1
S2,I4,2022-01-20,61.4
S2,I4,2022-01-21,51.2
S2,I4,2022-01-22,46.6
S2,I4,2022-01-23,40.2
S2,I4,2022-01-24,50.9
S2,I4,2022-01-25,54.9
S2,I4,2022-01-26,52.1
S2,I4,2022-01-27,56.1
S2,I4,2022-01-28,52.6
S2,I4,2022-01-29,48.6
S2,I4,2022-01-30,52.4
S2,I4,2022-01-31,50.8
S2,I4,2022-02-01,70.2
S2,I4,2022-02-02,57.4
S2,I4,2022-02-03,52.1
S2,I4,2022-02-04,38.4
S2,I4,2022-02-05,50.0
S2,I4,2022-02-06,40.4
S2,I4,2022-02-07,46.1
S2,I4,2022-02-08,68.7
S2,I4,2022-02-09,71.1
S2,I4,2022-02-10,64.6
S2,I4,2022-02-11,42.2
S2,I4,2022-02-12,39.4
S2,I4,2022-02-13,48.3
S2,I4,2022-02-14,55.6
S2,I4,2022-02-15,65.8
S2,I4,2022-02-16,64.8
S2,I4,2022-02-17,68.3
S2,I4,2022-02-18,49.5
S2,I4,2022-02-19,40.8
S2,I4,2022-02-20,50.2
S2,I4,2022-02-21,56.2
S2,I4,2022-02-22,69.0
S2,I4,2022-02-23,63.5
S2,I4,2022-02-24,52.7
S2,I4,2022-02-25,44.1
S2,I4,2022-02-26,45.8
S2,I4,2022-02-27,50.8
S2,I4,2022-02-28,51.5
S2,I4,2022-03-01,61.5
S2,I4,2022-03-02,57.9
S2,I4,2022-03-03,55.3
S2,I4,2022-03-04,49.6
S2,I4,2022-03-05,42.1
S2,I4,2022-03-06,51.6
S2,I4,2022-03-07,51.4
S2,I4,2022-03-08,53.4
S2,I4,2022-03-09,58.5
S2,I4,2022-03-10,68.7
S2,I4,2022-03-11,53.6
S2,I4,2022-03-12,49.6
S2,I4,2022-03-13,47.0
S2,I4,2022-03-14,59.4
S2,I4,2022-03-15,61.6
S2,I4,2022-03-16,57.5
S2,I4,2022-03-17,59.2
S2,I4,2022-03-18,55.3
S2,I4,2022-03-19,44.5
S2,I4,2022-03-20,42.7
S2,I4,2022-03-21,51.1
S2,I4,2022-03-22,54.5
S2,I4,2022-03-23,73.8
S2,I4,2022-03-24,66.8
S2,I4,2022-03-25,41.7
S2,I4,2022-03-26,33.2
S2,I4,2022-03-27,37.6
S2,I4,2022-03-28,55.8
S2,I4,2022-03-29,64.5
S2,I4,2022-03-30,63.0
S2,I4,2022-03-31,53.7
S2,I4,2022-04-01,44.7
S2,I4,2022-04-02,35.0
S2,I4,2022-04-03,43.3
S2,I4,2022-04-04,54.9
S2,I4,2022-04-05,50.3
S2,I4,2022-04-06,60.7
S2,I4,2022-04-07,48.7
S2,I4,2022-04-08,50.9
S2,I4,2022-04-09,40.4
S2,I4,2022-04-10,50.4
S2,I4,2022-04-11,49.3
S2,I4,2022-04-12,47.3
S2,I4,2022-04-13,64.3
S2,I4,2022-04-14,46.5
S2,I4,2022-04-15,49.7
S2,I4,2022-04-16,35.1
S2,I4,2022-04-17,52.4
S2,I4,2022-04-18,48.1
S2,I4,2022-04-19,67.1
S2,I4,2022-04-20,83.5
S2,I4,2022-04-21,51.2
S2,I4,2022-04-22,51.4
S2,I4,2022-04-23,32.1
S2,I4,2022-04-24,44.0
S2,I4,2022-04-25,54.4
S2,I4,2022-04-26,56.9
S2,I4,2022-04-27,57.0
S2,I4,2022-04-28,61.1
S2,I4,2022-04-29,39.5
S2,I4,2022-04-30,49.9
S2,I4,2022-05-01,50.5
S2,I4,2022-05-02,45.3
S2,I4,2022-05-03,67.2
S2,I4,2022-05-04,65.2
S2,I4,2022-05-05,67.3
S2,I4,2022-05-06,58.8
S2,I4,2022-05-07,39.5
S2,I4,2022-05-08,43.8
S2,I4,2022-05-09,48.1
S2,I4,2022-05-10,63.4
S2,I4,2022-05-11,59.3
S2,I4,2022-05-12,59.2
S2,I4,2022-05-13,43.5
S2,I4,2022-05-14,46.7
S2,I4,2022-05-15,51.7
S2,I4,2022-05-16,52.3
S2,I4,2022-05-17,56.3
S2,I4,2022-05-18,61.8
S2,I4,2022-05-19,52.2
S2,I4,2022-05-20,38.7
S2,I4,2022-05-21,43.1
S2,I4,2022-05-22,53.8
S2,I4,2022-05-23,51.4
S2,I4,2022-05-24,66.4
S2,I4,2022-05-25,50.5
S2,I4,2022-05-26,61.5
S2,I4,2022-05-27,45.6
S2,I4,2022-05-28,47.3
S2,I4,2022-05-29,44.6
S2,I4,2022-05-30,55.5
S2,I4,2022-05-31,49.9
S2,I4,2022-06-01,70.1
S2,I4,2022-06-02,61.1
S2,I4,2022-06-03,50.9
S2,I4,2022-06-04,36.3
S2,I4,2022-06-05,41.5
S2,I4,2022-06-06,60.1
S2,I4,2022-06-07,68.6
S2,I4,2022-06-08,64.3
S2,I4,2022-06-09,49.3
S2,I4,2022-06-10,49.3
S2,I4,2022-06-11,48.7
S2,I4,2022-06-12,47.0
S2,I4,2022-06-13,53.8
S2,I4,2022-06-14,51.3
S2,I4,2022-06-15,68.0
S2,I4,2022-06-16,59.3
S2,I4,2022-06-17,40.9
S2,I4,2022-06-18,43.4
S2,I4,2022-06-19,46.0
S2,I4,2022-06-20,46.0
S2,I4,2022-06-21,59.8
S2,I4,2022-06-22,69.4
S2,I4,2022-06-23,59.3
S2,I4,2022-06-24,45.0
S2,I4,2022-06-25,38.0
S2,I4,2022-06-26,48.5
S2,I4,2022-06-27,48.5
S2,I4,2022-06-28,63.5
S2,I4,2022-06-29,64.4
S2,I4,2022-06-30,64.0
S2,I4,2022-07-01,45.6
S2,I4,2022-07-02,39.0
S2,I4,2022-07-03,47.7
S2,I4,2022-07-04,48.6
S2,I4,2022-07-05,64.2
S2,I4,2022-07-06,60.1
S2,I4,2022-07-07,56.4
S2,I4,2022-07-08,54.0
S2,I4,2022-07-09,39.1
S2,I4,2022-07-10,47.3
S2,I4,2022-07-11,65.8
S2,I4,2022-07-12,65.4
S2,I4,2022-07-13,62.9
S2,I4,2022-07-14,59.3
S2,I4,2022-07-15,50.0
S2,I4,2022-07-16,40.2
S2,I4,2022-07-17,49.3
S2,I4,2022-07-18,46.2
S2,I4,2022-07-19,65.4
S2,I4,2022-07-20,77.3
S2,I4,2022-07-21,57.1
S2,I4,2022-07-22,42.6
S2,I4,2022-07-23,34.6
S2,I4,2022-07-24,48.6
S2,I4,2022-07-25,59.5
S2,I4,2022-07-26,66.9
S2,I4,2022-07-27,58.6
S2,I4,2022-07-28,62.1
S2,I4,2022-07-29,44.7
S2,I4,2022-07-30,38.2
S2,I4,2022-07-31,48.9
S2,I4,2022-08-01,48.2
S2,I4,2022-08-02,78.1
S2,I4,2022-08-03,63.7
S2,I4,2022-08-04,62.2
S2,I4,2022-08-05,49.6
S2,I4,2022-08-06,31.7
S2,I4,2022-08-07,46.4
S2,I4,2022-08-08,60.2
S2,I4,2022-08-09,64.5
S2,I4,2022-08-10,63.1
S2,I4,2022-08-11,56.6
S2,I4,2022-08-12,56.8
S2,I4,2022-08-13,52.6
S2,I4,2022-08-14,46.2
S2,I4,2022-08-15,58.8
S2,I4,2022-08-16,65.8
S2,I4,2022-08-17,63.6
S2,I4,2022-08-18,55.6
S2,I4,2022-08-19,45.9
S2,I4,2022-08-20,41.4
S2,I4,2022-08-21,54.5
S2,I4,2022-08-22,58.9
S2,I4,2022-08-23,67.6
S2,I4,2022-08-24,53.8
S2,I4,2022-08-25,70.3
S2,I4,2022-08-26,50.1
S2,I4,2022-08-27,55.5
S2,I4,2022-08-28,40.3
S2,I4,2022-08-29,56.4
S2,I4,2022-08-30,57.0
S2,I4,2022-08-31,66.9
S2,I4,2022-09-01,52.8
S2,I4,2022-09-02,50.0
S2,I4,2022-09-03,41.2
S2,I4,2022-09-04,52.4
S2,I4,2022-09-05,58.0
S2,I4,2022-09-06,73.3
S2,I4,2022-09-07,61.7
S2,I4,2022-09-08,58.9
S2,I4,2022-09-09,45.1
S2,I4,2022-09-10,44.9
S2,I4,2022-09-11,44.0
S2,I4,2022-09-12,60.6
S2,I4,2022-09-13,72.4
S2,I4,2022-09-14,73.2
S2,I4,2022-09-15,54.9
S2,I4,2022-09-16,58.6
S2,I4,2022-09-17,46.0
S2,I4,2022-09-18,42.6
S2,I4,2022-09-19,54.2
S2,I4,2022-09-20,61.2
S2,I4,2022-09-21,82.0
S2,I4,2022-09-22,66.0
S2,I4,2022-09-23,54.5
S2,I4,2022-09-24,45.5
S2,I4,2022-09-25,60.8
S2,I4,2022-09-26,59.4
S2,I4,2022-09-27,54.9
S2,I4,2022-09-28,61.7
S2,I4,2022-09-29,59.1
S2,I4,2022-09-30,46.1
S2,I4,2022-10-01,41.1
S2,I4,2022-10-02,49.7
S2,I4,2022-10-03,62.7
S2,I4,2022-10-04,55.3
S2,I4,2022-10-05,59.2
S2,I4,2022-10-06,63.2
S2,I4,2022-10-07,51.6
S2,I4,2022-10-08,54.7
S2,I4,2022-10-09,53.2
S2,I4,2022-10-10,60.8
S2,I4,2022-10-11,60.4
S2,I4,2022-10-12,62.3
S2,I4,2022-10-13,56.4
S2,I4,2022-10-14,54.6
S2,I4,2022-10-15,45.7
S2,I4,2022-10-16,54.8
S2,I4,2022-10-17,55.7
S2,I4,2022-10-18,57.6
S2,I4,2022-10-19,66.9
S2,I4,2022-10-20,67.8
S2,I4,2022-10-21,46.1
S2,I4,2022-10-22,57.1
S2,I4,2022-10-23,52.3
S2,I4,2022-10-24,55.6
S2,I4,2022-10-25,62.3
S2,I4,2022-10-26,67.9
S2,I4,2022-10-27,68.6
S2,I4,2022-10-28,63.5
S2,I4,2022-10-29,47.0
S2,I4,2022-10-30,59.0
S2,I4,2022-10-31,54.5
S2,I4,2022-11-01,70.5
S2,I4,2022-11-02,62.2
S2,I4,2022-11-03,56.4
S2,I4,2022-11-04,50.3
S2,I4,2022-11-05,36.3
S2,I4,2022-11-06,49.6
S2,I4,2022-11-07,49.2
S2,I4,2022-11-08,57.2
S2,I4,2022-11-09,58.1
S2,I4,2022-11-10,61.4
S2,I4,2022-11-11,62.0
S2,I4,2022-11-12,60.8
S2,I4,2022-11-13,43.1
S2,I4,2022-11-14,58.4
S2,I4,2022-11-15,61.5
S2,I4,2022-11-16,72.3
S2,I4,2022-11-17,66.1
S2,I4,2022-11-18,52.3
S2,I4,2022-11-19,48.8
S2,I4,2022-11-20,50.7
S2,I4,2022-11-21,58.2
S2,I4,2022-11-22,66.8
S2,I4,2022-11-23,69.3
S2,I4,2022-11-24,51.6
S2,I4,2022-11-25,57.3
S2,I4,2022-11-26,53.5
S2,I4,2022-11-27,60.3
S2,I4,2022-11-28,44.5
S2,I4,2022-11-29,60.1
S2,I4,2022-11-30,60.4
S2,I4,2022-12-01,69.3
S2,I4,2022-12-02,49.6
S2,I4,2022-12-03,45.7
S2,I4,2022-12-04,51.8
S2,I4,2022-12-05,47.6
S2,I4,2022-12-06,58.5
S2,I4,2022-12-07,67.3
S2,I4,2022-12-08,66.0
S2,I4,2022-12-09,48.5
S2,I4,2022-12-10,37.4
S2,I4,2022-12-11,51.9
S2,I4,2022-12-12,50.3
S2,I4,2022-12-13,63.3
S2,I4,2022-12-14,66.9
S2,I4,2022-12-15,70.2
S2,I4,2022-12-16,50.2
S2,I4,2022-12-17,47.3
S2,I4,2022-12-18,56.1
S2,I4,2022-12-19,50.4
S2,I4,2022-12-20,63.1
S2,I4,2022-12-21,64.8
S2,I4,2022-12-22,61.4
S2,I4,2022-12-23,52.5
S2,I4,2022-12-24,52.3
S2,I4,2022-12-25,45.0
S2,I4,2022-12-26,62.4
S2,I4,2022-12-27,75.0
S2,I4,2022-12-28,67.0
S2,I4,2022-12-29,60.0
S2,I4,2022-12-30,51.6
S2,I4,2022-12-31,44.2
S2,I5,2022-01-01,35.4
S2,I5,2022-01-02,46.3
S2,I5,2022-01-03,55.8
S2,I5,2022-01-04,51.6
S2,I5,2022-01-05,57.3
S2,I5,2022-01-06,51.6
