customer_id,month,income,savings_rate,overspend_flag,housing,food,transport,shopping,entertainment,other
C040,2023-05,5174.15,0.057,0,367.9,895.58,478.32,227.86,2014.74,892.88
C040,2023-06,5278.39,0.088,0,462.99,750.39,550.11,294.01,1689.15,1066.42
C040,2023-07,5180.39,0.147,0,440.13,818.83,504.72,198.41,1602.99,851.29
C040,2023-08,4167.13,0.154,0,360.51,636.76,443.98,216.02,1339.89,526.87
C040,2023-09,5932.58,0.056,0,478.11,892.67,537.25,259.22,2291.88,1139.77
C040,2023-10,4855.51,0.132,0,393.37,808.26,468.66,222.4,1600.28,721.18
C040,2023-11,4701.81,0.194,0,399.02,780.94,407.17,245.3,1274.33,683.61
C040,2023-12,4076.86,0.113,0,281.72,715.58,332.62,172.07,1519.61,592.94
C041,2022-01,4531.87,0.24,0,455.21,713.36,838.89,525.68,266.21,644.61
C041,2022-02,3248.96,0.155,0,322.69,607.74,508.89,441.15,220.48,645.29
C041,2022-03,4353.67,0.168,0,403.86,839.03,636.31,582.16,256.43,905.45
C041,2022-04,4229.24,0.119,0,515.74,666.39,685.03,553.08,340.74,966.36
C041,2022-05,4533.09,0.177,0,608.24,821.59,952.05,481.52,330.26,537.57
C041,2022-06,3602.73,0.183,0,405.47,548.24,691.19,506.28,228.34,562.85
C041,2022-07,4120.65,0.174,0,370.63,768.91,754.35,486.35,353.33,671.96
C041,2022-08,5613.15,0.1,0,498.19,1075.16,1191.69,812.22,360.44,1111.5
C041,2022-09,4836.94,0.058,0,467.56,1001.16,1115.77,640.7,359.66,973.32
C041,2022-10,3331.22,0.17,0,374.57,534.92,547.49,545.73,219.63,541.33
C041,2022-11,5422.07,0.144,0,489.24,958.4,1160.79,675.05,284.56,1072.01
C041,2022-12,4182.83,0.096,0,541.58,720.48,873.11,655.26,250.08,742.45
C041,2023-01,4810.9,0.164,0,440.95,948.5,838.16,573.26,332.13,888.82
C041,2023-02,4631.1,0.175,0,443.36,804.41,820.16,569.05,296.5,887.69
C041,2023-03,3048.19,0.157,0,285.49,553.3,479.02,469.23,209.5,571.97
C041,2023-04,4113.42,0.28,0,431.64,637.32,722.78,437.33,270.18,463.19
C041,2023-05,3597.6,0.047,0,461.5,766.56,777.01,537.68,271.45,612.96
C041,2023-06,3670.2,0.053,0,452.44,702.15,909.32,429.16,325.97,655.12
C041,2023-07,5568.84,0.179,0,734.82,893.25,931.04,582.16,311.25,1119.83
C041,2023-08,4342.7,0.149,0,460.36,891.49,564.86,640.91,282.04,857.23
C041,2023-09,4996.57,0.214,0,633.62,931.83,613.93,623.4,352.75,771.66
C041,2023-10,4617.99,0.203,0,459.43,698.76,916.51,522.97,297.2,785.58
C041,2023-11,5488.38,0.12,0,573.74,1052.25,924.17,726.09,452.27,1100.76
C041,2023-12,5049.49,0.244,0,579.42,758.67,790.8,605.45,308.39,775.64
C042,2022-01,4427.47,0.199,0,161.88,705.37,440.59,674.49,608.47,953.9
C042,2022-02,4957.93,0.166,0,252.82,710.87,556.94,734.11,1051.14,829.01
C042,2022-03,3771.12,0.246,0,240.46,585.69,302.65,495.89,379.41,840.0
C042,2022-04,5147.83,0.231,0,199.45,774.79,656.64,547.01,710.23,1068.79
C042,2022-05,3898.13,0.162,0,167.24,511.61,450.76,549.1,726.04,863.19
C042,2022-06,4665.35,0.153,0,163.96,811.34,496.74,655.42,929.04,894.7
C042,2022-07,5580.95,0.154,0,304.76,1005.85,533.29,540.43,1115.77,1219.81
C042,2022-08,3903.84,0.191,0,206.06,550.5,409.54,606.78,559.55,825.45
C042,2022-09,5371.31,0.195,0,248.71,1032.6,704.1,774.84,600.31,963.18
C042,2022-10,5110.67,0.167,0,176.04,787.08,601.64,898.71,803.58,992.62
C042,2022-11,4458.04,0.134,0,210.62,705.24,578.06,565.35,780.96,1022.37
C042,2022-12,4179.81,0.134,0,211.23,692.01,523.69,619.79,759.86,813.32
C042,2023-01,3995.38,0.219,0,212.25,708.7,378.94,591.3,442.72,784.97
C042,2023-02,5268.82,0.183,0,232.04,868.34,323.21,714.5,952.65,1211.72
C042,2023-03,5269.88,0.274,0,229.06,832.21,472.43,736.03,735.23,818.88
C042,2023-04,3631.86,0.17,0,199.89,564.28,420.31,483.0,457.11,890.39
C042,2023-05,2762.24,0.24,0,113.66,443.66,320.17,354.63,344.28,522.46
C042,2023-06,3900.99,0.11,0,154.78,723.66,357.49,587.46,687.22,959.44
C042,2023-07,4393.49,0.23,0,220.59,693.11,524.3,490.33,456.83,997.98
C042,2023-08,4844.95,0.114,0,232.96,722.82,664.09,649.94,886.34,1134.45
C042,2023-09,5874.99,0.134,0,251.14,858.19,510.29,1043.63,1074.86,1348.81
C042,2023-10,6993.36,0.227,0,329.18,911.29,760.47,860.32,1131.95,1412.61
C042,2023-11,4030.38,0.086,0,143.09,808.6,471.78,561.09,772.36,927.66
C042,2023-12,4720.55,0.118,0,233.64,779.82,582.03,757.01,832.13,981.25
C043,2022-01,4943.51,0.254,0,890.37,891.28,397.11,550.66,223.23,734.87
C043,2022-02,4418.21,0.079,0,1299.99,873.21,386.2,535.86,228.13,744.0
C043,2022-03,3070.7,0.08,0,1058.4,470.35,298.11,273.56,114.26,609.41
C043,2022-04,3734.41,0.112,0,1292.04,625.11,306.76,386.88,136.01,570.48
C043,2022-05,3633.81,0.159,0,1009.17,680.61,330.72,294.75,185.44,555.66
C043,2022-06,4066.25,0.109,0,1334.92,652.01,294.15,541.67,183.53,614.85
C043,2022-07,4175.92,0.114,0,1451.05,632.74,281.26,391.21,226.58,719.03
C043,2022-08,4295.99,0.094,0,1529.55,785.84,361.56,436.92,204.01,575.56
C043,2022-09,4503.6,0.221,0,1391.12,553.28,383.61,448.38,235.23,498.66
C043,2022-10,4194.8,0.125,0,1148.93,789.28,365.35,555.4,208.68,602.62
C043,2022-11,4691.73,0.144,0,1311.56,871.13,329.13,428.89,226.83,850.25
C043,2022-12,2738.43,0.175,0,975.14,440.92,172.23,157.02,95.49,417.95
C043,2023-01,4447.28,0.151,0,1437.67,671.16,325.09,435.11,202.27,704.35
C043,2023-02,3868.67,0.141,0,1296.57,576.98,294.92,370.68,203.29,580.41
C043,2023-03,3944.39,0.041,0,1326.26,857.25,356.68,487.55,206.24,548.95
C043,2023-04,4521.31,0.238,0,1078.02,720.76,359.15,443.08,181.59,662.31
C043,2023-05,4925.79,0.222,0,1428.16,583.59,383.51,396.67,231.07,810.96
C043,2023-06,4705.24,0.179,0,1225.05,802.53,383.42,406.97,236.62,808.65
C043,2023-07,5259.12,0.153,0,1410.96,1017.99,426.93,602.3,219.75,778.01
C043,2023-08,2563.06,0.16,0,722.42,427.31,210.88,337.75,95.76,359.18
C043,2023-09,3776.1,0.173,0,1020.53,717.15,404.44,352.45,152.35,477.71
C043,2023-10,5545.03,0.128,0,1912.32,897.5,384.33,465.0,257.35,918.76
C043,2023-11,2847.08,0.124,0,800.03,581.93,241.46,363.31,141.38,364.94
C043,2023-12,4265.86,0.15,0,1235.09,601.37,319.58,545.5,164.74,758.64
C044,2022-01,3564.27,0.208,0,288.24,605.5,410.87,549.31,386.14,582.98
C044,2022-02,4920.26,0.235,0,458.63,747.07,578.9,775.0,436.45,767.53
C044,2022-03,4883.3,0.149,0,534.03,802.43,877.02,590.7,524.05,826.64
C044,2022-04,5483.38,0.091,0,454.43,873.36,1053.63,835.06,473.14,1295.13
C044,2022-05,3637.13,0.149,0,324.83,632.34,627.3,545.66,366.02,599.38
C044,2022-06,3607.25,0.136,0,430.25,576.48,651.69,529.07,353.49,574.07
C044,2022-07,3260.12,0.193,0,286.93,505.89,635.57,413.06,308.22,481.82
C044,2022-08,5654.02,0.183,0,443.41,1013.22,1073.95,853.96,464.35,768.16
C044,2022-09,5187.81,0.162,0,379.4,907.77,874.97,846.43,574.93,762.04
C044,2022-10,3719.58,0.213,0,371.43,556.68,362.33,630.28,325.14,679.87
C044,2022-11,5614.26,0.101,0,507.6,1066.42,952.4,1073.4,488.51,957.81
C044,2022-12,5038.53,0.047,0,441.42,976.6,781.32,1019.57,687.51,897.06
C044,2023-01,4942.08,0.168,0,525.37,671.3,658.2,906.99,532.54,815.49
C044,2023-02,4508.9,0.154,0,261.1,723.86,663.19,792.15,536.33,836.8
C044,2023-03,4816.37,0.122,0,336.81,866.49,874.02,882.67,656.89,613.83
C044,2023-04,4189.22,0.173,0,335.74,710.24,696.03,624.19,500.43,597.35
C044,2023-05,3667.1,0.227,0,279.91,573.28,496.0,562.15,370.13,552.49
C044,2023-06,5199.01,0.139,0,464.69,996.16,836.85,799.92,492.68,887.12
C044,2023-07,5069.79,0.133,0,429.01,903.0,738.16,872.02,479.09,976.62
C044,2023-08,4548.78,0.266,0,503.83,621.61,587.24,637.5,373.03,615.84
C044,2023-09,4997.24,0.179,0,450.4,766.44,780.52,702.55,645.27,759.42
C044,2023-10,3442.29,0.065,0,347.51,550.48,745.34,489.61,401.5,683.44
C044,2023-11,4082.93,0.243,0,327.19,749.8,735.39,497.08,351.06,432.08
C044,2023-12,4976.31,0.25,0,431.16,802.4,615.79,641.87,478.13,764.3
C045,2022-01,5888.82,0.227,0,682.35,1633.47,1451.1,175.46,246.06,365.46
C045,2022-02,4067.28,0.076,0,539.13,1628.67,985.06,134.22,157.65,315.34
C045,2022-03,4660.46,0.202,0,574.81,1342.18,1103.02,156.88,156.98,387.27
C045,2022-04,3357.73,0.122,0,527.55,1230.55,763.89,105.66,90.43,229.24
C045,2022-05,4767.8,0.228,0,661.86,1701.09,694.86,122.6,223.93,277.98
C045,2022-06,5641.64,0.152,0,611.42,2017.72,1340.03,165.5,250.99,397.87
C045,2022-07,4868.68,0.065,0,588.99,1967.16,1307.66,159.65,220.21,308.36
C045,2022-08,5111.28,0.194,0,691.46,1578.22,1145.56,171.16,160.07,375.56
C045,2022-09,4617.03,0.166,0,575.57,1680.27,989.09,145.92,169.29,290.86
C045,2022-10,6625.45,0.218,0,658.51,2222.57,1329.63,289.46,190.82,491.52
C045,2022-11,4698.72,0.057,0,621.83,2048.19,1206.46,146.54,173.65,236.03
C045,2022-12,4579.27,0.236,0,508.41,1636.78,743.03,162.48,122.6,326.42
C045,2023-01,3518.8,0.077,0,386.97,1518.02,831.53,138.0,155.93,216.93
C045,2023-02,5699.18,0.144,0,560.39,2330.19,1146.04,164.04,223.54,453.74
C045,2023-03,5232.21,0.115,0,680.69,1962.03,1226.02,183.0,203.16,376.02
C045,2023-04,5174.23,0.228,0,492.96,1865.16,890.39,180.26,231.58,335.15
C045,2023-05,4601.8,0.291,0,645.8,1167.3,921.06,162.35,93.45,273.87
C045,2023-06,5380.69,0.081,0,780.18,2089.63,1323.09,185.79,209.33,357.44
C045,2023-07,4592.65,0.048,0,523.93,2008.83,1224.96,185.43,154.84,274.44
C045,2023-08,5521.58,0.139,0,752.69,2130.42,1085.1,196.49,166.01,421.65
C045,2023-09,5603.11,0.122,0,878.96,2279.3,964.53,192.98,265.8,339.81
C045,2023-10,4452.65,0.005,0,680.18,1788.86,1326.66,132.57,136.17,367.5
C045,2023-11,3543.3,0.122,0,433.4,1290.08,889.03,129.45,135.97,232.17
C045,2023-12,5472.0,0.045,0,1106.13,2220.76,1206.06,147.41,177.72,369.34
C046,2022-01,3840.36,0.166,0,275.2,1112.41,330.78,714.52,119.2,650.86
C046,2022-02,4933.64,0.207,0,299.56,1026.14,512.75,1088.59,157.18,827.48
C046,2022-03,3863.92,0.15,0,339.01,777.85,428.42,984.15,122.09,631.66
C046,2022-04,3846.78,0.222,0,271.47,808.71,307.31,896.89,118.15,590.81
C046,2022-05,5040.9,0.015,0,392.34,1613.13,510.76,1241.82,151.17,1053.94
C046,2022-06,3470.31,0.129,0,248.25,900.16,312.12,786.88,106.36,669.8
C046,2022-07,4358.44,0.191,0,282.53,1324.34,428.22,785.0,118.44,586.72
C046,2022-08,4528.3,0.127,0,320.14,1079.7,523.21,795.73,140.16,1096.19
C046,2022-09,5361.81,0.249,0,388.85,1161.0,398.28,1069.51,134.6,871.88
C046,2022-10,4238.95,0.177,0,304.14,1186.51,322.25,808.95,115.79,750.04
C046,2022-11,5969.14,0.221,0,450.1,1180.48,592.2,1372.86,163.92,890.04
C046,2022-12,5906.44,0.091,0,361.31,1693.83,567.94,1368.83,207.62,1167.36
C046,2023-01,4053.07,0.204,0,344.33,957.4,387.65,694.52,95.85,744.51
C046,2023-02,4794.47,0.152,0,260.14,1344.27,392.57,1214.92,127.1,726.66
C046,2023-03,4560.64,0.14,0,286.64,1416.44,425.79,947.5,138.97,706.02
C046,2023-04,3468.68,0.209,0,268.23,755.75,270.38,829.97,104.72,513.37
C046,2023-05,4004.69,0.126,0,252.25,1323.3,424.66,797.62,121.77,581.49
C046,2023-06,3961.88,0.129,0,293.23,1103.84,364.45,873.6,112.18,704.47
C046,2023-07,4263.08,0.166,0,290.77,1151.0,422.5,933.27,98.22,660.65
C046,2023-08,4819.11,0.096,0,428.67,1286.13,422.1,1058.98,111.87,1050.92
C046,2023-09,4649.28,0.126,0,304.75,1182.72,399.72,1182.87,126.17,867.24
C046,2023-10,4958.98,0.196,0,321.19,1331.47,482.0,808.49,144.05,897.74
C046,2023-11,4603.97,0.142,0,337.27,1247.95,516.02,805.6,122.24,923.15
C046,2023-12,4884.74,0.021,0,380.46,1800.93,498.02,1214.63,130.41,757.8
C047,2022-01,4875.14,0.127,0,470.56,927.39,484.49,542.57,1037.23,792.71
C047,2022-02,4441.71,0.156,0,423.79,631.5,439.89,561.73,788.43,901.82
C047,2022-03,4751.68,0.186,0,373.29,788.99,397.0,563.55,856.15,890.32
C047,2022-04,3464.58,0.123,0,350.65,607.92,322.88,341.32,721.72,694.98
C047,2022-05,2552.66,0.134,0,330.39,424.41,298.95,270.72,359.27,526.04
C047,2022-06,4047.85,0.164,0,435.12,603.09,444.52,387.74,891.74,622.46
C047,2022-07,6296.46,0.029,0,835.84,1207.5,795.34,673.81,1442.77,1161.28
C047,2022-08,3257.19,0.19,0,396.71,586.72,343.73,288.16,579.35,443.02
C047,2022-09,5256.06,0.206,0,396.75,844.52,486.77,447.78,1061.66,934.34
C047,2022-10,5170.55,0.149,0,416.17,706.03,351.88,376.8,1280.31,1270.0
C047,2022-11,4574.18,0.157,0,398.43,673.1,548.55,457.53,923.83,854.35
C047,2022-12,4044.95,0.169,0,370.28,650.53,366.04,468.13,733.03,771.41
C047,2023-01,5607.17,0.113,0,543.21,982.94,434.71,564.87,1098.03,1352.01
C047,2023-02,2932.04,0.119,0,287.2,550.36,274.28,307.65,600.25,563.87
C047,2023-03,5752.62,0.17,0,610.19,1062.67,577.01,554.26,1083.86,889.34
C047,2023-04,4886.81,0.173,0,457.56,676.94,556.9,438.8,1063.15,848.87
C047,2023-05,5427.28,0.17,0,507.61,915.3,590.95,653.9,1075.86,762.22
C047,2023-06,5307.03,0.143,0,520.5,914.35,620.96,508.5,892.94,1090.76
C047,2023-07,4257.4,0.119,0,482.56,638.31,520.71,490.75,866.12,752.01
C047,2023-08,4685.94,0.072,0,549.04,715.99,536.44,511.43,930.91,1103.59
C047,2023-09,5461.38,0.125,0,549.25,868.37,518.1,576.59,1114.48,1152.41
C047,2023-10,5099.38,0.081,0,422.48,900.66,533.48,470.89,1193.8,1163.72
C047,2023-11,4711.0,0.07,0,517.98,809.26,604.08,566.38,735.75,1147.36
C047,2023-12,5352.53,0.147,0,491.3,697.2,610.5,555.94,1095.49,1113.33
C048,2022-01,4948.83,0.132,0,536.48,847.37,834.24,764.59,1069.35,243.81
C048,2022-02,4662.56,0.153,0,622.58,697.79,755.72,567.92,991.47,313.1
C048,2022-03,5411.98,0.161,0,560.11,1196.11,857.88,646.53,1020.63,256.88
C048,2022-04,4720.63,0.095,0,631.06,935.75,840.21,558.33,953.32,353.51
C048,2022-05,6106.95,0.138,0,763.39,1269.51,990.64,794.22,1135.51,311.92
C048,2022-06,3598.56,0.215,0,370.5,638.21,452.69,451.18,718.34,193.5
C048,2022-07,4203.86,0.248,0,408.93,707.59,772.64,378.75,618.76,274.44
C048,2022-08,4576.9,0.18,0,496.1,780.28,636.86,576.45,895.91,368.12
C048,2022-09,4240.62,0.049,0,429.91,1078.58,664.29,579.28,975.14,307.06
C048,2022-10,4731.59,0.076,0,497.6,890.8,697.54,625.71,1293.71,364.8
C048,2022-11,4743.13,0.11,0,546.95,765.04,735.46,683.07,1216.11,273.7
C048,2022-12,4113.13,0.061,0,557.88,773.9,845.24,534.7,894.08,256.08
C048,2023-01,5254.04,0.158,0,646.29,823.21,802.99,753.39,1080.0,317.45
C048,2023-02,5307.63,0.19,0,632.19,918.04,883.74,547.9,963.19,352.77
C048,2023-03,4525.13,0.274,0,395.38,749.16,613.54,609.5,668.63,250.46
C048,2023-04,3009.65,0.127,0,326.9,407.27,487.96,472.79,789.28,143.18
C048,2023-05,4738.73,0.166,0,412.43,721.62,751.64,707.57,1082.73,276.03
C048,2023-06,5064.03,0.232,0,343.34,833.17,716.16,646.0,1029.28,323.41
C048,2023-07,4360.22,0.116,0,447.09,874.24,719.34,526.31,969.12,319.76
C048,2023-08,4055.18,0.157,0,410.73,883.23,546.12,649.71,679.33,250.89
C048,2023-09,3739.85,0.15,0,507.63,641.28,558.14,445.32,795.23,232.0
C048,2023-10,4393.69,0.143,0,211.31,821.91,710.88,640.28,1101.91,278.62
C048,2023-11,5152.98,0.174,0,439.59,1065.76,760.1,534.26,1050.15,406.86
C048,2023-12,4644.8,0.126,0,581.23,764.75,867.31,528.35,1006.6,312.92
C049,2022-01,4284.92,0.155,0,750.49,389.33,1297.78,103.83,346.61,734.48
C049,2022-02,3596.46,0.146,0,489.65,293.28,1195.71,101.07,370.13,620.9
C049,2022-03,4981.94,0.177,0,966.24,225.93,1447.93,159.69,460.85,841.03
C049,2022-04,5100.56,0.155,0,917.98,465.62,1797.86,149.01,487.84,490.25
C049,2022-05,4238.8,0.154,0,600.73,326.04,1307.36,139.24,505.37,708.91
C049,2022-06,6324.33,0.201,0,1163.79,378.3,1746.1,177.59,678.78,911.0
C049,2022-07,4261.62,0.111,0,739.49,295.94,1441.32,138.95,493.59,680.01
C049,2022-08,5462.02,0.254,0,772.53,321.95,1347.02,162.69,635.52,834.26
C049,2022-09,4118.65,0.208,0,708.64,332.97,1152.85,112.7,324.06,632.23
C049,2022-10,5441.97,0.046,0,980.88,360.18,1945.07,147.66,650.69,1106.11
C049,2022-11,4544.81,0.117,0,626.49,454.55,1449.92,128.61,512.25,843.48
C049,2022-12,5548.75,0.208,0,888.64,432.83,1375.42,181.54,545.08,970.93
C049,2023-01,4382.92,0.118,0,750.02,283.81,1478.19,159.5,395.96,797.01
C049,2023-02,4845.75,0.225,0,862.71,278.15,1175.8,127.25,324.4,985.46
C049,2023-03,4794.16,0.246,0,848.65,239.66,1050.04,142.55,612.26,720.6
C049,2023-04,5191.04,0.083,0,856.61,389.67,1850.34,146.39,458.73,1056.99
C049,2023-05,4536.45,0.054,0,938.69,303.02,1656.4,140.47,476.34,776.73
C049,2023-06,4095.62,0.177,0,728.09,284.67,1412.62,118.11,313.09,514.44
C049,2023-07,3118.63,0.122,0,605.95,192.07,982.63,94.66,304.43,558.06
C049,2023-08,4626.64,0.209,0,488.3,327.73,1483.94,171.47,571.43,617.99
C049,2023-09,4220.22,0.09,0,574.14,385.82,1465.77,132.13,426.37,855.34
C049,2023-10,5469.06,0.119,0,1141.42,435.05,1562.61,181.39,605.09,892.02
C049,2023-11,4219.0,0.119,0,877.75,392.5,1129.09,120.53,437.77,760.09
C049,2023-12,4082.11,0.072,0,930.95,323.15,1328.91,153.45,375.28,676.31
C050,2022-01,5047.95,0.25,0,269.44,289.25,922.4,996.59,327.03,980.44
C050,2022-02,4606.68,0.233,0,307.96,208.06,1100.14,525.07,304.99,1086.47
C050,2022-03,5141.78,0.129,0,437.69,349.53,1111.99,531.42,426.71,1619.94
C050,2022-04,5487.03,0.187,0,418.24,262.95,1118.88,1150.51,338.73,1172.45
C050,2022-05,5254.04,0.152,0,350.26,252.14,1429.57,913.0,388.29,1123.08
C050,2022-06,6137.93,0.071,0,435.87,433.06,1540.78,919.66,444.14,1928.02
C050,2022-07,5670.01,0.244,0,290.35,358.0,1232.27,778.72,461.93,1167.25
C050,2022-08,4126.84,0.152,0,258.91,222.67,903.7,568.56,399.85,1144.03
C050,2022-09,5935.65,0.086,0,412.9,317.72,1660.44,881.08,452.86,1697.57
C050,2022-10,3509.82,0.062,0,276.85,222.64,924.84,646.62,328.79,890.94
C050,2022-11,3809.86,0.148,0,357.49,171.34,662.88,671.71,371.46,1011.35
C050,2022-12,5299.44,0.287,0,264.64,285.95,843.32,962.15,319.02,1105.7
C050,2023-01,4911.22,0.153,0,405.8,279.64,1180.1,862.62,372.56,1059.51
C050,2023-02,4951.91,0.146,0,385.4,327.58,1147.44,663.77,428.39,1277.91
C050,2023-03,4113.81,0.189,0,280.25,215.11,1032.02,526.4,274.43,1009.48
C050,2023-04,5791.0,0.187,0,478.02,254.65,1541.7,1131.73,374.02,929.41
C050,2023-05,4442.22,0.151,0,369.92,320.96,854.86,911.74,231.86,1083.31
C050,2023-06,4166.23,0.098,0,348.27,290.34,1054.22,539.97,368.86,1157.49
C050,2023-07,3163.01,0.189,0,155.54,213.22,681.23,414.98,240.21,861.01
C050,2023-08,4433.72,0.114,0,242.44,331.76,1129.26,684.37,332.18,1206.13
C050,2023-09,3596.3,0.138,0,268.73,167.9,787.64,482.06,234.64,1157.42
C050,2023-10,4547.38,0.255,0,334.19,185.22,916.45,790.22,366.86,794.51
C050,2023-11,4665.71,0.265,0,350.83,324.55,931.27,503.29,311.07,1006.12
C050,2023-12,5089.37,0.188,0,214.92,276.9,1367.49,828.08,452.61,990.14
C051,2022-01,3152.43,0.056,0,150.11,359.06,173.35,197.2,1841.83,255.44
C051,2022-02,4176.27,0.124,0,162.99,509.55,222.25,252.55,2051.65,460.38
C051,2022-03,4851.08,0.13,0,219.66,548.41,304.73,246.33,2456.26,447.06
C051,2022-04,4539.9,-0.018,1,238.6,742.47,311.04,288.21,2743.95,297.48
C051,2022-05,5596.23,0.241,0,183.96,689.96,353.31,377.69,2212.03,431.51
C051,2022-06,4578.03,0.169,0,171.83,695.62,403.97,277.14,1946.89,308.03
C051,2022-07,4239.8,0.013,0,140.62,611.12,263.62,224.7,2629.93,315.08
C051,2022-08,4404.46,0.046,0,186.37,672.63,305.62,266.98,2437.11,331.2
C051,2022-09,5234.47,0.111,0,229.55,865.04,228.52,257.56,2810.89,263.34
C051,2022-10,4893.6,0.212,0,219.0,602.14,266.56,233.81,2156.06,378.56
C051,2022-11,3953.73,0.17,0,135.77,510.89,220.45,288.49,1778.06,347.3
C051,2022-12,4038.49,0.185,0,142.15,404.89,179.73,188.37,1983.51,391.79
C051,2023-01,3070.67,0.207,0,108.8,328.79,171.71,203.11,1369.33,254.67
C051,2023-02,5664.18,0.132,0,233.73,675.94,337.68,282.56,2878.13,509.7
C051,2023-03,3406.27,0.109,0,134.98,450.71,214.55,218.2,1744.73,271.59
C051,2023-04,5246.66,0.264,0,176.06,566.71,159.08,295.68,2198.76,464.4
C051,2023-05,2923.02,0.19,0,101.91,421.48,143.91,176.7,1280.41,242.96
C051,2023-06,4976.13,0.121,0,219.6,679.54,254.38,263.94,2605.74,351.98
C051,2023-07,4357.55,0.13,0,158.52,577.83,215.32,179.24,2245.51,416.63
C051,2023-08,3066.26,0.191,0,124.95,480.1,194.51,163.72,1258.19,259.24
C051,2023-09,4698.23,0.123,0,184.02,615.72,229.15,284.55,2404.27,404.27
C051,2023-10,4588.79,0.053,0,221.82,560.19,318.56,232.58,2558.2,454.22
C051,2023-11,4265.56,0.049,0,205.74,614.96,215.7,229.31,2385.28,405.64
C051,2023-12,3653.57,0.115,0,138.13,507.13,196.55,281.68,1807.54,302.35
C052,2022-01,5201.12,0.257,0,982.72,688.43,334.97,1284.65,219.98,353.9
C052,2022-02,3386.32,0.053,0,868.06,842.04,227.96,867.32,170.15,229.98
C052,2022-03,5942.78,0.175,0,1137.05,1067.59,408.31,1717.63,178.09,395.12
C052,2022-04,4463.29,0.181,0,827.2,946.27,421.55,867.62,344.28,250.0
C052,2022-05,5530.9,0.174,0,1163.47,959.71,415.41,1357.21,334.82,339.53
C052,2022-06,4312.85,0.259,0,784.73,661.98,302.81,880.18,237.22,327.08
C052,2022-07,4596.57,0.131,0,1225.74,576.7,393.72,1134.73,302.84,362.54
C052,2022-08,4368.01,0.221,0,921.92,728.36,381.71,773.66,286.29,310.0
C052,2022-09,4110.35,0.022,0,816.15,753.09,392.92,1505.4,285.44,267.91
C052,2022-10,5003.83,0.183,0,1133.44,808.87,324.68,1222.36,329.32,270.2
C052,2022-11,3923.28,0.162,0,876.49,741.0,380.64,762.74,311.56,214.95
C052,2022-12,2876.67,0.198,0,586.6,448.07,228.85,701.62,163.91,178.98
C052,2023-01,4846.12,0.183,0,949.56,1060.2,377.3,1022.24,212.46,336.22
C052,2023-02,3484.64,0.145,0,571.74,705.81,204.49,1041.45,209.45,246.54
C052,2023-03,3672.19,0.16,0,842.12,688.97,263.61,932.8,161.15,197.37
C052,2023-04,3603.85,0.157,0,780.31,676.11,333.76,766.15,229.79,252.27
C052,2023-05,3745.56,0.149,0,815.13,696.08,271.44,929.57,215.6,260.6
C052,2023-06,4169.93,0.23,0,689.97,791.47,293.5,871.01,235.94,329.67
C052,2023-07,4648.49,0.277,0,880.16,797.74,407.45,734.28,305.51,237.99
C052,2023-08,3367.67,0.075,0,639.4,837.87,337.29,918.57,208.26,172.84
C052,2023-09,4625.41,0.219,0,873.21,761.83,378.72,1060.13,306.92,233.75
C052,2023-10,4560.01,0.227,0,814.44,803.32,381.57,936.14,274.27,314.41
C052,2023-11,3971.53,0.187,0,759.41,728.17,281.2,980.53,223.41,256.91
C052,2023-12,5771.87,0.191,0,1261.44,1021.18,471.97,1204.24,316.62,391.32
C053,2022-01,5523.16,0.119,0,446.58,679.67,643.67,644.22,335.19,2119.19
C053,2022-02,3958.55,0.076,0,280.5,650.39,498.18,508.15,229.49,1492.21
C053,2022-03,4586.96,0.134,0,378.68,643.61,578.32,466.69,260.23,1644.3
C053,2022-04,4253.4,0.007,0,433.84,414.36,590.01,420.51,232.6,2133.63
C053,2022-05,3730.1,0.127,0,241.94,471.21,394.89,479.76,184.01,1483.22
C053,2022-06,3436.65,0.245,0,182.28,420.33,318.73,479.14,142.01,1050.75
C053,2022-07,4830.9,0.178,0,320.59,472.52,765.16,466.17,251.45,1694.43
C053,2022-08,5068.25,0.228,0,394.35,562.32,584.63,555.96,302.35,1513.64
C053,2022-09,6114.49,0.261,0,394.24,773.44,612.53,559.15,284.91,1891.8
C053,2022-10,4168.59,0.126,0,258.77,583.08,446.18,409.92,210.38,1734.3
C053,2022-11,4671.9,0.182,0,334.85,464.54,469.48,428.8,299.67,1826.39
C053,2022-12,3810.7,0.069,0,253.8,422.91,400.75,462.62,195.55,1810.67
C053,2023-01,5500.29,0.035,0,478.82,766.82,624.78,680.62,279.55,2478.78
C053,2023-02,4823.42,0.133,0,364.77,622.57,737.68,429.95,330.01,1697.85
C053,2023-03,3375.08,0.132,0,217.87,321.63,449.46,323.58,185.59,1430.08
C053,2023-04,3962.39,0.149,0,276.71,403.75,452.56,623.7,237.3,1377.85
C053,2023-05,4010.65,0.206,0,289.95,517.89,455.83,491.66,184.33,1243.52
C053,2023-06,4796.16,0.271,0,287.8,673.9,580.43,395.31,261.44,1297.74
C053,2023-07,5054.69,0.173,0,354.07,817.99,711.54,482.68,188.92,1623.05
C053,2023-08,3522.99,0.121,0,326.54,445.53,487.09,382.96,183.85,1269.47
C053,2023-09,5385.23,0.3,0,410.15,573.91,812.07,584.68,269.08,1122.4
